client_id,offer_id,response,transaction_date,quantity,cross_sell_count
74,492,accepted,2023-05-11,7,5
13,814,rejected,2019-04-22,9,0
62,661,rejected,2018-05-07,5,0
74,129,accepted,2015-09-18,5,2
92,931,rejected,2021-01-10,10,0
24,416,rejected,2015-03-22,4,0
51,570,rejected,2023-10-15,9,0
68,501,accepted,2021-07-23,5,5
69,731,rejected,2022-04-23,2,0
16,772,rejected,2022-05-21,10,0
16,186,rejected,2022-10-18,8,0
24,6,rejected,2023-12-23,7,0
41,126,accepted,2021-06-13,8,3
27,669,accepted,2021-04-22,3,3
33,872,rejected,2015-12-13,5,0
16,519,accepted,2021-02-07,6,0
22,434,rejected,2022-05-19,4,0
1,255,rejected,2020-10-28,10,0
38,675,rejected,2016-07-26,5,0
74,503,rejected,2020-11-10,7,0
46,621,rejected,2017-05-09,5,0
89,102,rejected,2015-07-03,1,0
31,38,accepted,2018-05-12,7,4
28,981,accepted,2021-03-11,7,2
28,606,rejected,2016-06-10,4,0
94,638,rejected,2021-03-02,8,0
33,267,rejected,2016-10-30,5,0
52,468,accepted,2017-11-07,10,0
87,436,rejected,2016-08-09,10,0
69,209,accepted,2023-03-21,5,0
35,649,rejected,2017-02-28,9,0
92,382,rejected,2022-04-07,5,0
66,620,accepted,2016-09-20,6,3
41,807,rejected,2015-04-17,6,0
78,254,accepted,2016-05-25,8,2
69,113,rejected,2019-07-25,5,0
9,338,rejected,2019-01-26,2,0
43,797,accepted,2023-12-14,2,4
29,281,accepted,2019-03-25,7,1
29,388,rejected,2023-10-12,10,0
16,180,rejected,2018-06-09,10,0
76,842,rejected,2016-01-27,6,0
68,358,rejected,2018-03-01,4,0
71,278,rejected,2015-07-16,5,0
22,326,rejected,2019-05-15,1,0
24,354,rejected,2022-08-08,7,0
69,565,rejected,2019-07-08,8,0
62,607,accepted,2015-02-08,9,4
88,526,rejected,2022-05-17,3,0
17,147,rejected,2023-04-01,10,0
35,55,rejected,2022-03-03,9,0
48,725,rejected,2022-08-09,6,0
78,429,rejected,2017-01-19,5,0
57,363,rejected,2020-08-19,3,0
37,283,rejected,2020-11-02,6,0
92,903,rejected,2017-07-26,3,0
40,651,rejected,2018-06-05,10,0
53,790,rejected,2016-01-05,6,0
82,82,accepted,2017-09-10,4,1
12,170,rejected,2015-12-13,8,0
96,293,rejected,2020-07-11,4,0
2,986,rejected,2022-08-05,9,0
66,955,rejected,2020-05-18,7,0
64,528,rejected,2022-08-04,2,0
69,715,accepted,2015-02-26,4,4
79,195,rejected,2023-05-14,3,0
1,732,rejected,2020-12-28,9,0
96,354,accepted,2023-04-15,5,1
85,974,rejected,2020-12-03,3,0
88,624,accepted,2020-01-12,9,1
22,691,rejected,2023-07-26,9,0
68,926,accepted,2015-11-04,4,4
47,860,accepted,2018-12-18,9,4
7,433,rejected,2016-11-29,2,0
48,994,accepted,2022-08-13,10,3
32,852,rejected,2023-08-06,4,0
16,298,accepted,2018-04-17,5,1
34,219,accepted,2022-01-29,10,0
73,404,accepted,2018-06-02,7,1
83,528,rejected,2015-05-26,1,0
60,914,rejected,2020-06-22,8,0
8,365,accepted,2020-02-29,3,5
43,306,rejected,2015-01-22,10,0
45,912,rejected,2019-07-05,6,0
46,10,accepted,2020-07-08,7,1
26,87,rejected,2016-09-21,1,0
53,127,rejected,2015-01-29,6,0
20,788,rejected,2017-07-15,7,0
61,405,rejected,2019-02-01,6,0
55,914,accepted,2018-01-08,4,0
14,450,rejected,2019-12-05,9,0
21,144,rejected,2019-11-13,4,0
1,368,rejected,2022-12-14,7,0
26,114,accepted,2015-06-14,7,1
18,405,rejected,2018-09-18,1,0
5,165,rejected,2020-05-17,8,0
86,273,accepted,2020-06-26,8,5
71,508,rejected,2023-01-04,8,0
17,333,rejected,2023-10-02,3,0
52,514,rejected,2023-04-27,2,0
50,135,accepted,2016-03-17,7,0
3,130,accepted,2020-08-10,10,0
2,786,rejected,2015-08-02,4,0
87,850,rejected,2021-09-11,4,0
95,9,rejected,2018-03-31,3,0
37,498,accepted,2019-10-23,6,0
32,633,accepted,2020-09-25,6,1
24,256,accepted,2016-04-16,9,1
34,718,accepted,2019-10-24,7,3
26,486,rejected,2016-02-27,1,0
90,748,rejected,2017-01-12,7,0
25,876,rejected,2022-02-11,5,0
20,235,accepted,2019-07-02,8,3
5,281,rejected,2016-08-21,10,0
55,19,rejected,2016-01-08,7,0
7,390,rejected,2018-06-09,6,0
90,649,rejected,2017-06-27,5,0
44,437,rejected,2020-09-19,4,0
55,660,accepted,2016-03-26,7,3
35,373,accepted,2018-12-08,5,4
92,429,accepted,2015-07-14,1,1
24,42,accepted,2022-05-29,5,4
96,330,accepted,2020-04-17,3,5
36,931,rejected,2019-10-31,2,0
24,259,rejected,2019-01-29,4,0
43,312,accepted,2022-07-03,4,3
2,700,rejected,2016-06-17,4,0
43,370,rejected,2019-01-20,3,0
96,798,rejected,2021-10-12,7,0
48,244,rejected,2017-05-10,9,0
75,394,accepted,2016-03-11,5,3
17,645,rejected,2016-05-07,2,0
6,601,rejected,2022-05-04,2,0
25,198,rejected,2016-02-09,5,0
10,965,rejected,2018-11-05,7,0
39,743,rejected,2023-07-15,10,0
26,547,rejected,2015-06-29,10,0
17,197,rejected,2022-12-24,9,0
33,913,rejected,2021-04-14,7,0
45,917,rejected,2022-01-23,5,0
92,121,rejected,2015-10-05,10,0
62,430,rejected,2020-08-25,10,0
3,171,rejected,2022-10-24,10,0
17,297,accepted,2021-05-08,6,2
8,814,rejected,2017-02-18,3,0
95,835,rejected,2022-09-05,5,0
69,892,rejected,2015-11-04,8,0
22,449,rejected,2019-04-23,1,0
72,799,rejected,2021-10-23,1,0
35,212,accepted,2016-10-17,7,5
74,224,rejected,2015-02-06,5,0
66,467,rejected,2023-01-30,5,0
68,266,rejected,2017-06-21,1,0
38,726,accepted,2016-05-02,9,0
22,230,accepted,2017-09-02,5,1
38,41,rejected,2018-02-11,9,0
18,277,rejected,2015-07-31,4,0
83,255,rejected,2017-05-10,8,0
69,119,accepted,2018-11-24,6,2
81,620,rejected,2018-08-22,3,0
11,970,rejected,2021-02-27,4,0
34,740,accepted,2021-11-09,2,0
38,333,rejected,2022-01-07,8,0
2,844,rejected,2023-03-12,1,0
36,181,accepted,2015-03-06,1,3
69,674,rejected,2023-09-23,10,0
100,598,accepted,2023-05-13,10,5
89,392,rejected,2017-11-20,9,0
81,650,rejected,2017-04-24,1,0
57,226,rejected,2017-04-15,7,0
75,645,rejected,2023-06-11,10,0
51,160,rejected,2023-03-09,5,0
93,445,rejected,2020-05-16,8,0
12,508,accepted,2017-01-27,7,3
23,194,rejected,2023-03-07,4,0
24,664,accepted,2018-06-24,6,5
21,907,accepted,2019-06-03,9,3
88,623,accepted,2016-08-10,5,4
10,437,accepted,2022-03-27,2,5
52,103,rejected,2016-07-16,9,0
94,769,rejected,2021-10-07,3,0
13,387,rejected,2016-03-26,1,0
2,782,rejected,2015-06-29,1,0
17,255,rejected,2018-01-01,3,0
19,962,rejected,2015-02-25,10,0
2,981,rejected,2021-01-30,5,0
95,838,rejected,2022-12-07,3,0
11,208,accepted,2023-07-09,9,2
73,914,rejected,2016-10-30,9,0
40,340,rejected,2017-09-25,6,0
8,557,rejected,2022-01-14,7,0
70,127,accepted,2015-07-02,4,3
14,558,accepted,2020-09-26,2,4
54,146,accepted,2017-07-07,8,5
4,233,rejected,2016-08-26,3,0
46,672,accepted,2022-09-04,5,4
50,704,rejected,2016-04-05,1,0
63,174,rejected,2017-07-08,7,0
14,980,rejected,2019-01-03,9,0
10,631,rejected,2019-01-16,1,0
11,918,accepted,2016-09-10,2,2
23,439,rejected,2021-09-22,3,0
24,696,rejected,2022-06-26,8,0
88,309,rejected,2018-03-21,7,0
45,897,accepted,2020-08-06,6,1
85,378,rejected,2022-12-23,10,0
10,808,accepted,2016-08-31,4,0
100,672,accepted,2016-08-28,1,2
50,458,rejected,2023-10-23,2,0
62,835,accepted,2021-06-24,4,2
55,983,rejected,2016-08-15,1,0
12,331,rejected,2017-01-14,5,0
99,395,rejected,2020-07-17,7,0
55,493,rejected,2019-08-23,2,0
78,813,rejected,2016-07-20,5,0
84,944,accepted,2019-09-11,6,2
71,510,rejected,2020-07-10,7,0
69,550,rejected,2019-04-25,1,0
11,595,rejected,2020-11-28,7,0
74,796,rejected,2023-05-23,4,0
29,720,accepted,2019-01-21,8,4
1,209,rejected,2015-03-12,4,0
47,572,rejected,2016-07-01,6,0
15,62,rejected,2019-01-18,9,0
100,839,accepted,2020-02-29,5,5
19,856,rejected,2019-09-21,4,0
32,216,rejected,2015-08-17,8,0
96,142,accepted,2022-10-20,9,3
91,147,rejected,2015-04-18,3,0
90,989,rejected,2015-08-10,8,0
90,109,rejected,2015-10-30,5,0
62,858,rejected,2016-10-09,2,0
4,151,rejected,2015-11-20,10,0
32,79,accepted,2019-09-02,9,2
20,784,accepted,2023-05-04,2,0
18,767,rejected,2018-05-11,8,0
61,422,rejected,2019-12-24,3,0
83,712,accepted,2016-03-31,7,0
20,62,rejected,2015-05-12,1,0
78,770,accepted,2016-10-18,9,3
2,406,rejected,2022-08-16,8,0
59,568,rejected,2017-11-22,3,0
74,514,rejected,2017-07-20,6,0
55,954,accepted,2016-01-12,3,4
67,387,rejected,2016-05-27,4,0
96,217,rejected,2015-08-18,1,0
29,402,accepted,2023-05-14,5,0
72,620,rejected,2022-10-07,1,0
60,489,rejected,2022-03-14,10,0
52,848,rejected,2015-08-12,7,0
48,663,rejected,2018-01-10,6,0
14,107,accepted,2021-10-06,2,5
100,867,rejected,2017-09-08,2,0
37,167,rejected,2015-09-25,7,0
28,612,accepted,2018-06-20,1,4
25,565,accepted,2015-05-13,2,3
31,276,accepted,2021-05-24,8,5
73,46,rejected,2023-11-11,2,0
62,47,accepted,2016-01-17,7,3
40,9,rejected,2023-06-06,2,0
37,982,rejected,2017-03-09,6,0
41,770,rejected,2018-12-28,9,0
17,720,rejected,2018-09-19,9,0
53,919,rejected,2016-02-18,8,0
65,827,rejected,2015-04-08,3,0
76,816,rejected,2021-07-29,3,0
5,298,accepted,2022-08-27,2,4
60,81,rejected,2016-01-18,4,0
92,238,rejected,2022-08-23,7,0
84,145,rejected,2016-10-21,4,0
65,529,rejected,2021-10-29,9,0
84,536,rejected,2018-10-30,2,0
58,805,accepted,2018-04-06,6,3
47,639,rejected,2019-10-31,6,0
6,913,rejected,2022-08-29,7,0
50,245,accepted,2021-11-05,4,0
78,77,rejected,2021-05-11,1,0
81,510,accepted,2015-03-03,7,0
19,785,rejected,2021-02-19,10,0
12,511,accepted,2018-07-08,5,3
22,957,accepted,2015-10-07,2,1
36,591,rejected,2016-01-01,6,0
10,184,rejected,2020-03-02,7,0
34,485,rejected,2023-07-23,2,0
57,666,rejected,2016-05-22,2,0
73,500,accepted,2018-03-20,10,5
52,419,rejected,2022-08-19,10,0
17,452,rejected,2022-01-02,1,0
41,383,accepted,2019-08-20,4,5
65,461,accepted,2022-08-27,9,2
6,636,rejected,2015-08-22,7,0
95,810,accepted,2021-04-16,7,1
2,159,rejected,2018-04-05,6,0
49,163,rejected,2015-10-26,2,0
29,398,rejected,2022-07-03,6,0
12,358,rejected,2022-03-16,10,0
69,922,rejected,2016-03-22,3,0
11,185,rejected,2019-06-14,2,0
99,444,accepted,2018-09-08,6,1
9,325,rejected,2021-10-11,5,0
63,218,rejected,2020-05-04,2,0
15,286,rejected,2021-02-10,3,0
20,972,rejected,2022-03-07,3,0
28,328,rejected,2021-09-28,6,0
100,390,accepted,2019-01-20,6,1
56,485,accepted,2017-05-16,3,2
3,976,rejected,2019-09-29,1,0
35,259,rejected,2015-12-09,7,0
19,71,accepted,2015-12-01,8,1
39,895,rejected,2019-09-16,4,0
68,220,rejected,2017-11-28,10,0
24,851,accepted,2019-10-22,7,0
44,987,rejected,2016-11-04,4,0
26,358,rejected,2020-05-26,6,0
61,549,rejected,2016-10-20,3,0
90,448,rejected,2022-10-09,5,0
74,399,rejected,2021-04-16,10,0
77,204,accepted,2022-06-28,9,2
75,632,accepted,2022-06-13,3,4
94,761,rejected,2023-03-22,8,0
41,15,accepted,2020-02-22,6,3
19,512,rejected,2016-04-10,8,0
87,417,accepted,2023-02-06,3,2
1,462,rejected,2016-05-29,4,0
82,461,rejected,2021-06-27,9,0
13,38,accepted,2017-02-07,5,5
54,714,rejected,2016-11-11,3,0
77,387,accepted,2017-05-09,8,3
25,996,rejected,2015-02-28,9,0
48,834,rejected,2018-05-21,8,0
40,515,rejected,2016-05-25,4,0
90,512,rejected,2020-02-11,6,0
53,421,rejected,2021-01-30,1,0
55,536,rejected,2018-10-07,4,0
15,949,accepted,2019-10-21,8,0
48,182,rejected,2016-10-28,3,0
70,447,rejected,2022-05-25,1,0
89,697,rejected,2018-03-06,9,0
90,636,rejected,2016-02-11,2,0
12,826,rejected,2016-01-03,9,0
84,17,rejected,2019-08-12,4,0
14,509,rejected,2021-12-30,2,0
70,103,rejected,2020-08-23,4,0
75,826,accepted,2018-04-02,10,5
54,217,accepted,2020-02-06,7,2
71,391,accepted,2020-04-07,3,3
16,360,rejected,2020-03-15,10,0
53,930,rejected,2022-11-22,8,0
95,406,accepted,2019-03-15,5,3
29,520,accepted,2022-05-21,7,4
34,315,rejected,2023-12-01,9,0
54,690,accepted,2019-08-26,9,4
5,16,accepted,2023-11-12,8,1
48,861,rejected,2023-04-25,1,0
77,326,rejected,2021-06-01,9,0
56,248,rejected,2019-05-23,8,0
25,632,rejected,2015-07-31,6,0
74,440,accepted,2022-02-19,3,2
50,746,accepted,2018-07-27,8,4
67,163,rejected,2016-02-12,10,0
91,821,accepted,2016-04-29,7,4
81,591,rejected,2023-07-19,8,0
81,939,accepted,2021-03-14,10,1
21,972,rejected,2016-01-17,4,0
12,27,rejected,2022-01-19,2,0
99,608,accepted,2021-12-06,3,2
91,557,rejected,2015-11-19,7,0
74,392,accepted,2023-03-27,2,5
17,465,rejected,2023-09-21,9,0
46,192,accepted,2017-06-27,4,0
39,199,rejected,2017-10-01,2,0
93,799,rejected,2019-03-29,2,0
99,267,rejected,2018-01-31,9,0
11,958,accepted,2015-04-05,7,0
82,594,rejected,2016-03-30,6,0
59,950,rejected,2016-03-14,7,0
19,290,accepted,2017-01-09,6,5
12,80,rejected,2019-01-20,2,0
27,401,accepted,2023-12-03,6,3
3,424,accepted,2022-01-06,9,3
10,216,rejected,2019-03-18,1,0
41,649,rejected,2016-10-21,8,0
24,306,accepted,2017-01-01,5,0
85,581,rejected,2015-05-09,4,0
16,1000,rejected,2018-11-21,1,0
62,629,rejected,2015-01-21,6,0
21,535,rejected,2016-05-13,2,0
25,621,accepted,2015-04-05,5,1
67,525,rejected,2017-06-04,6,0
47,118,rejected,2015-05-01,6,0
42,142,accepted,2023-02-28,5,4
89,963,accepted,2018-01-25,3,1
62,205,rejected,2018-11-28,10,0
91,565,rejected,2020-03-28,2,0
96,829,rejected,2020-09-30,7,0
52,945,accepted,2016-12-09,1,5
26,704,rejected,2023-01-17,6,0
36,985,rejected,2021-07-18,3,0
99,602,rejected,2023-11-27,2,0
27,977,rejected,2019-11-11,2,0
58,434,rejected,2018-01-17,9,0
41,638,accepted,2019-04-18,5,3
55,205,rejected,2019-03-12,5,0
81,840,accepted,2016-11-16,7,4
5,982,rejected,2021-07-31,4,0
53,301,rejected,2022-03-27,8,0
68,361,rejected,2016-04-14,10,0
24,829,rejected,2023-11-14,10,0
24,367,accepted,2017-05-31,7,1
85,381,rejected,2023-09-28,5,0
41,126,accepted,2022-09-20,6,4
2,735,rejected,2020-03-21,7,0
73,815,rejected,2017-08-10,2,0
72,68,rejected,2021-09-30,5,0
28,540,accepted,2021-04-16,10,2
36,734,rejected,2022-07-12,9,0
10,588,rejected,2019-09-24,6,0
88,775,rejected,2018-08-04,10,0
26,202,accepted,2020-07-16,3,3
64,48,rejected,2019-09-22,3,0
16,128,rejected,2021-09-29,8,0
42,606,rejected,2021-06-18,4,0
3,292,accepted,2023-10-14,1,5
74,5,rejected,2018-03-10,10,0
17,862,rejected,2015-06-01,1,0
69,941,rejected,2018-10-13,5,0
83,17,accepted,2016-01-25,7,5
54,741,rejected,2018-07-23,2,0
97,355,rejected,2021-03-29,4,0
100,321,rejected,2015-07-12,2,0
51,306,rejected,2020-02-05,1,0
64,870,rejected,2016-05-12,3,0
48,961,rejected,2015-04-30,3,0
29,49,rejected,2016-07-22,7,0
14,331,rejected,2023-02-14,1,0
56,232,accepted,2017-02-21,9,2
93,924,rejected,2021-01-10,6,0
1,957,rejected,2015-08-04,4,0
34,905,rejected,2016-03-29,3,0
7,970,rejected,2017-12-16,3,0
43,705,rejected,2019-04-04,2,0
35,716,accepted,2016-07-18,2,5
75,472,accepted,2018-07-31,10,4
19,772,rejected,2019-08-20,9,0
82,458,rejected,2020-11-07,2,0
68,247,rejected,2022-06-01,2,0
63,1000,accepted,2023-08-31,6,4
94,495,accepted,2017-12-16,10,1
99,304,rejected,2018-12-16,4,0
72,856,rejected,2022-05-25,6,0
83,753,rejected,2022-10-17,5,0
10,77,rejected,2015-09-04,1,0
28,14,rejected,2020-04-01,6,0
50,193,rejected,2018-10-26,1,0
27,834,rejected,2020-12-01,3,0
66,880,rejected,2018-07-01,10,0
91,465,rejected,2020-08-28,5,0
14,937,accepted,2019-01-29,10,4
50,999,rejected,2021-12-16,5,0
66,208,rejected,2017-02-08,10,0
9,285,rejected,2022-09-11,6,0
40,975,rejected,2022-04-09,10,0
14,151,rejected,2016-03-14,8,0
96,113,accepted,2020-03-02,5,5
24,274,accepted,2022-06-04,1,4
68,464,rejected,2016-04-29,3,0
71,87,rejected,2017-05-18,4,0
20,407,rejected,2020-09-11,8,0
43,55,rejected,2019-02-23,7,0
13,51,rejected,2023-03-18,5,0
55,199,accepted,2019-07-08,2,5
23,609,accepted,2021-10-24,6,1
64,532,rejected,2022-08-22,10,0
7,662,accepted,2016-03-30,6,5
29,118,accepted,2015-05-27,9,2
74,273,accepted,2020-12-19,8,0
13,283,accepted,2021-12-15,5,5
90,734,rejected,2019-05-29,5,0
13,226,rejected,2022-10-04,8,0
35,508,accepted,2023-10-24,3,5
27,356,rejected,2022-12-01,5,0
77,295,rejected,2016-01-22,8,0
24,516,rejected,2021-12-23,4,0
62,757,rejected,2022-09-18,8,0
31,175,rejected,2015-10-12,10,0
22,192,rejected,2020-02-08,2,0
19,986,accepted,2020-04-27,9,4
55,343,accepted,2017-12-16,9,5
10,175,rejected,2015-02-09,10,0
77,361,rejected,2021-07-16,10,0
1,501,rejected,2020-04-19,6,0
15,47,rejected,2021-05-12,4,0
88,298,rejected,2020-11-21,4,0
65,172,rejected,2023-09-11,6,0
13,103,rejected,2023-04-04,5,0
43,464,rejected,2018-12-07,6,0
70,264,rejected,2017-11-04,7,0
47,470,accepted,2018-12-15,7,0
39,728,rejected,2020-10-22,8,0
100,680,rejected,2021-09-06,6,0
62,116,accepted,2020-10-28,6,5
94,656,accepted,2019-08-08,5,0
29,676,rejected,2019-01-03,9,0
64,32,accepted,2023-04-24,9,0
90,997,rejected,2017-04-25,8,0
96,92,accepted,2019-03-28,10,4
82,111,rejected,2022-01-11,3,0
87,558,rejected,2020-01-15,1,0
68,180,accepted,2022-08-13,8,4
45,910,rejected,2021-08-10,5,0
54,968,rejected,2018-06-20,10,0
25,43,rejected,2022-11-14,7,0
44,855,rejected,2019-11-11,10,0
59,581,rejected,2023-11-20,4,0
45,296,accepted,2015-02-04,9,2
64,950,rejected,2020-03-25,10,0
88,154,rejected,2018-04-01,2,0
80,572,rejected,2018-05-28,9,0
63,296,accepted,2018-04-22,9,4
2,465,accepted,2018-03-05,1,1
76,127,accepted,2018-06-06,10,3
1,441,rejected,2015-01-03,9,0
7,258,accepted,2018-03-06,6,4
65,682,rejected,2021-04-15,3,0
20,977,accepted,2018-01-13,6,4
19,751,accepted,2021-07-25,10,5
11,298,accepted,2020-04-22,5,1
46,255,rejected,2022-02-22,10,0
50,433,rejected,2016-02-06,10,0
34,943,rejected,2018-06-26,2,0
23,578,rejected,2018-08-13,7,0
75,143,rejected,2017-03-28,2,0
33,139,rejected,2017-03-28,6,0
39,313,accepted,2021-05-10,5,3
81,473,rejected,2019-03-20,7,0
56,99,accepted,2019-12-16,8,3
89,321,rejected,2022-09-07,1,0
92,367,rejected,2019-10-18,1,0
60,431,rejected,2020-03-04,1,0
4,935,rejected,2023-08-07,1,0
54,91,rejected,2021-11-24,5,0
39,806,accepted,2020-09-28,4,4
48,131,rejected,2021-05-05,9,0
38,55,rejected,2019-05-28,3,0
17,413,rejected,2020-03-10,7,0
98,896,rejected,2015-08-11,8,0
11,57,accepted,2022-04-15,6,3
14,342,rejected,2018-04-05,10,0
73,494,rejected,2015-09-07,1,0
16,759,rejected,2020-09-23,8,0
95,735,accepted,2017-04-19,10,2
67,148,rejected,2020-07-21,8,0
18,229,rejected,2022-03-05,4,0
20,309,rejected,2023-01-24,8,0
1,825,rejected,2022-09-18,1,0
26,118,accepted,2016-09-18,3,5
78,902,accepted,2016-02-01,9,1
32,210,accepted,2015-04-11,1,1
65,455,rejected,2016-05-13,3,0
39,415,rejected,2017-01-23,4,0
31,862,rejected,2017-12-02,5,0
79,698,rejected,2022-05-19,3,0
79,127,rejected,2022-02-18,10,0
3,190,accepted,2023-05-08,2,1
85,247,accepted,2023-04-26,7,0
90,560,accepted,2020-05-21,10,1
38,297,rejected,2021-08-08,7,0
64,377,rejected,2019-05-22,7,0
50,715,rejected,2020-03-15,7,0
54,834,rejected,2015-04-25,3,0
37,469,accepted,2019-05-15,7,0
2,595,rejected,2022-03-27,10,0
84,915,rejected,2019-12-26,1,0
6,930,rejected,2016-07-24,5,0
60,904,rejected,2018-02-08,2,0
2,163,rejected,2020-08-23,9,0
27,358,rejected,2020-11-20,7,0
50,526,accepted,2022-05-10,4,3
20,361,rejected,2021-04-25,2,0
44,471,rejected,2023-10-28,5,0
18,286,rejected,2022-05-20,4,0
39,946,rejected,2022-03-27,1,0
62,386,rejected,2021-10-17,8,0
85,185,rejected,2020-09-07,3,0
100,675,rejected,2016-06-14,6,0
90,332,rejected,2021-07-06,4,0
45,599,rejected,2019-07-12,9,0
9,47,accepted,2023-03-21,7,0
21,238,accepted,2016-03-11,10,2
64,957,rejected,2018-08-18,1,0
98,238,rejected,2023-03-20,5,0
31,108,rejected,2016-12-13,3,0
94,914,rejected,2019-09-17,6,0
9,64,rejected,2016-04-13,8,0
5,868,rejected,2019-12-14,4,0
98,384,rejected,2015-05-01,5,0
23,329,accepted,2020-01-16,5,3
49,137,rejected,2021-06-08,4,0
72,205,accepted,2020-07-04,4,3
57,696,accepted,2017-04-04,4,4
95,166,rejected,2020-12-04,2,0
25,89,rejected,2022-01-20,2,0
86,99,accepted,2016-07-29,9,1
1,369,rejected,2021-05-16,6,0
70,886,accepted,2017-01-29,2,4
88,748,rejected,2023-03-03,4,0
83,541,rejected,2017-04-29,7,0
74,848,rejected,2018-12-13,7,0
46,634,rejected,2016-07-18,6,0
9,450,rejected,2019-03-21,10,0
10,583,accepted,2023-10-10,5,0
67,306,accepted,2020-08-04,3,0
30,53,rejected,2018-09-17,1,0
3,230,rejected,2018-04-02,5,0
33,400,rejected,2015-10-06,2,0
21,992,accepted,2020-12-28,4,5
74,248,rejected,2021-11-08,1,0
65,320,rejected,2015-08-21,3,0
70,715,rejected,2021-07-15,10,0
61,960,rejected,2017-12-13,7,0
84,31,accepted,2019-09-23,10,2
34,206,rejected,2023-07-30,4,0
8,143,accepted,2023-03-25,2,2
43,947,rejected,2015-09-13,9,0
31,506,accepted,2021-04-28,3,2
79,720,rejected,2015-05-25,5,0
45,73,rejected,2021-09-16,2,0
95,628,rejected,2021-03-08,4,0
62,970,accepted,2023-02-10,7,5
6,107,accepted,2020-09-10,7,3
29,666,rejected,2020-05-10,3,0
39,801,rejected,2017-07-21,5,0
3,954,accepted,2023-09-04,1,1
26,548,rejected,2019-04-03,10,0
88,701,rejected,2021-03-13,10,0
62,54,rejected,2019-03-26,1,0
90,129,rejected,2019-10-15,5,0
71,142,accepted,2016-04-28,10,0
79,926,rejected,2017-03-04,1,0
44,448,rejected,2017-09-02,1,0
30,95,rejected,2017-07-19,4,0
53,766,rejected,2023-11-23,4,0
69,582,accepted,2023-12-29,2,0
2,895,rejected,2015-08-21,9,0
10,59,accepted,2017-01-09,2,5
37,45,rejected,2021-10-03,9,0
84,912,accepted,2018-04-12,6,1
17,621,rejected,2022-05-17,4,0
16,673,accepted,2017-10-21,2,1
70,211,rejected,2023-03-31,9,0
46,920,rejected,2017-06-21,1,0
57,731,rejected,2019-02-11,7,0
100,565,accepted,2022-05-01,3,2
32,540,rejected,2018-07-30,2,0
90,555,rejected,2015-08-10,10,0
45,923,rejected,2021-12-22,6,0
63,287,accepted,2016-07-15,10,1
67,237,rejected,2021-03-14,10,0
27,126,rejected,2023-11-02,4,0
19,37,rejected,2022-10-31,10,0
57,666,rejected,2016-04-12,9,0
3,511,rejected,2018-01-12,9,0
36,603,rejected,2015-12-13,6,0
8,286,rejected,2019-04-22,4,0
64,20,rejected,2019-04-25,7,0
57,46,accepted,2019-04-03,1,3
24,676,rejected,2015-08-03,4,0
85,313,accepted,2023-07-23,5,3
45,960,accepted,2021-10-29,2,3
97,915,rejected,2017-12-11,5,0
97,606,accepted,2015-04-23,6,4
44,744,rejected,2019-11-13,9,0
55,802,rejected,2023-04-01,10,0
97,59,rejected,2021-03-16,1,0
50,976,rejected,2022-08-08,3,0
37,880,rejected,2020-12-30,2,0
60,435,rejected,2021-05-16,3,0
99,532,accepted,2019-04-11,10,0
60,764,rejected,2017-09-02,9,0
17,930,accepted,2023-12-20,10,1
88,974,accepted,2017-10-20,3,5
99,556,accepted,2021-05-28,4,0
51,40,rejected,2019-01-21,3,0
35,676,accepted,2022-04-28,7,3
99,623,accepted,2018-06-11,3,0
73,677,rejected,2017-12-19,2,0
23,455,rejected,2019-12-07,6,0
2,478,accepted,2019-01-09,9,3
62,654,rejected,2017-06-11,2,0
53,60,rejected,2015-11-22,2,0
36,919,rejected,2018-07-10,5,0
9,452,accepted,2023-08-04,10,1
36,266,rejected,2016-06-05,10,0
30,646,accepted,2021-12-06,8,2
84,51,accepted,2022-05-05,9,1
5,189,rejected,2019-12-09,5,0
75,325,accepted,2023-01-17,7,5
30,63,rejected,2017-11-27,6,0
33,17,rejected,2018-12-18,7,0
70,736,accepted,2017-08-19,3,4
45,112,accepted,2019-12-23,3,1
15,524,accepted,2017-04-15,9,5
42,585,rejected,2022-08-21,8,0
54,74,rejected,2018-03-05,5,0
19,26,rejected,2023-11-03,6,0
47,344,rejected,2022-04-24,10,0
48,482,rejected,2018-04-19,1,0
80,32,accepted,2015-07-02,10,3
38,953,accepted,2021-08-18,1,3
4,109,rejected,2018-07-06,2,0
66,733,rejected,2020-09-12,7,0
75,730,rejected,2017-05-30,2,0
49,851,rejected,2022-05-15,10,0
93,154,rejected,2022-04-13,2,0
11,979,accepted,2017-07-08,5,3
73,516,rejected,2022-01-25,8,0
71,752,rejected,2023-03-22,4,0
16,868,rejected,2023-12-14,6,0
7,622,rejected,2020-11-18,5,0
67,452,rejected,2017-03-09,2,0
74,301,rejected,2018-09-08,8,0
32,819,rejected,2019-01-22,2,0
30,467,rejected,2016-04-17,9,0
89,247,rejected,2019-08-07,9,0
47,82,rejected,2020-09-02,3,0
10,937,rejected,2020-06-06,4,0
78,236,rejected,2019-09-12,8,0
30,584,rejected,2016-05-28,9,0
69,251,rejected,2019-07-28,3,0
87,599,rejected,2021-10-16,5,0
34,815,accepted,2018-07-09,8,2
16,84,rejected,2020-08-30,7,0
19,590,rejected,2023-08-31,8,0
26,922,accepted,2020-02-03,10,2
2,171,accepted,2017-12-14,3,1
